SST,Current Speed,Current Direction,Wind Speed,Wind Direction,Presence,April,August,December,February,January,July,June,March,May,November,October,September
18.00820969,0.126488948,19.29616626,0.974624419,11.70005555,0,0,0,0,0,0,0,0,0,0,0,0,1
18.03933857,0.289247259,6.950433203,1.994597132,6.275312958,0,0,0,0,0,0,0,0,0,0,0,0,1
18.05490301,0.174957406,13.57043439,2.093986632,232.2684348,0,0,0,0,0,0,0,0,0,0,0,0,1
18.28836961,0.263777061,10.95773204,0.979285785,6.746537979,0,0,0,0,0,0,0,0,0,0,0,0,1
18.35062737,0.308190748,5.141799609,1.761192607,13.16517743,0,0,0,0,0,0,0,0,0,0,0,0,1
18.43623179,0.2454799,4.403525392,1.766167926,15.96230479,0,0,0,0,0,0,0,0,0,0,0,0,1
18.73195614,0.205879235,353.3303802,1.864759595,1.231095169,0,0,0,0,0,0,0,0,0,0,0,0,1
18.69304504,0.113772434,354.4771192,1.588113885,281.4940177,0,0,0,0,0,0,0,0,0,0,0,0,1
18.6385695,0.036116882,229.0377106,1.950926689,243.0313862,0,0,0,0,0,0,0,0,0,0,0,0,1
18.85647166,0.094355287,26.56505118,1.387680737,107.8619316,0,0,0,0,0,0,0,0,0,0,0,0,1
18.87981832,0.265457293,2.819323541,1.920917382,20.60549367,1,0,0,0,0,0,0,0,0,0,0,0,1
18.94207608,0.141280967,4.036358349,1.753969049,256.9257928,0,0,0,0,0,0,0,0,0,0,0,0,1
19.05102716,0.017319495,332.9873347,1.517393352,292.4006507,0,0,0,0,0,0,0,0,0,0,0,0,1
18.90316498,0.039021114,23.02549201,1.596249747,223.5786267,0,0,0,0,0,0,0,0,0,0,0,1,0
18.98098718,0.153682685,19.53345495,1.345362327,55.02735103,0,0,0,0,0,0,0,0,0,0,0,1,0
19.39344483,0.269976913,12.62671774,2.020555528,23.86639212,0,0,0,0,0,0,0,0,0,0,0,1,0
19.222236,0.300187025,6.858641523,1.886907082,20.60127174,0,0,0,0,0,0,0,0,0,0,0,1,0
19.37788039,0.295970239,13.37133197,1.221109847,185.0927306,0,0,0,0,0,0,0,0,0,0,0,1,0
19.79812027,0.261421962,9.346864874,1.304442794,11.09746455,0,0,0,0,0,0,0,0,0,0,0,1,0
19.75142695,0.175236639,40.67061201,2.244850029,184.9479143,0,0,0,0,0,0,0,0,0,0,0,1,0
19.75920917,0.072088463,50.13452744,1.367272717,185.9542631,0,0,0,0,0,0,0,0,0,0,0,1,0
19.58021811,0.271374401,7.42415381,1.714765487,4.229135967,0,0,0,0,0,0,0,0,0,0,0,1,0
19.68916919,0.102023937,41.89040874,1.408503479,161.7788404,0,0,0,0,0,0,0,0,0,0,0,1,0
19.51796035,0.137016991,15.7981904,1.950771651,49.98072237,0,0,0,0,0,0,0,0,0,0,0,1,0
19.3000582,0.193137864,349.7685626,2.012746382,15.34796087,0,0,0,0,0,0,0,0,0,0,0,1,0
19.3000582,0.158939871,18.59544078,1.450052671,180.8001684,0,0,0,0,0,0,0,0,0,0,0,1,0
19.3000582,0.048756526,64.6871162,1.528049725,112.7073175,0,0,0,0,0,0,0,0,0,0,0,1,0
19.17554268,0.06980637,119.5948927,1.966151918,135.3950186,0,0,0,0,0,0,0,0,0,0,0,1,0
19.15997824,0.09884262,25.21008171,1.649702087,86.28976878,0,0,0,0,0,0,0,0,0,0,0,1,0
19.05102716,0.152876191,8.713969104,1.785451795,57.83206697,0,0,0,0,0,0,0,0,0,0,0,1,0
19.33896929,0.286506376,6.072456407,2.108140548,39.84386952,0,0,0,0,0,0,0,0,0,0,0,1,0
19.08215604,0.383799724,3.590322602,2.339666467,29.52286311,1,0,0,0,0,0,0,0,0,0,0,1,0
19.12884936,0.303749988,0,1.86479812,29.11039872,0,0,0,0,0,0,0,0,0,0,0,1,0
19.82924915,0.145476786,56.52672628,2.466754025,176.414172,0,0,0,0,0,0,0,0,0,0,0,1,0
19.82924915,0.040969549,76.06516489,1.520408593,186.5476506,0,0,0,0,0,0,0,0,0,0,0,1,0
19.86037803,0.08902956,55.6849124,1.501766446,176.491678,0,0,0,0,0,0,0,0,0,0,0,1,0
20.00824021,0.175322114,23.46218279,1.226242502,169.2186002,0,0,0,0,0,0,0,0,0,0,0,1,0
20.65416446,0.173080512,57.46493284,2.18459151,188.0190719,0,0,0,0,0,0,0,0,0,0,0,1,0
20.7475511,0.093103445,43.47923034,1.510549676,177.5682947,0,0,0,0,0,0,0,0,0,0,0,1,0
20.66194668,0.24102352,359.2942646,1.977567917,20.12542674,1,0,0,0,0,0,0,0,0,0,0,1,0
21.12887987,0.244838318,0.189094295,1.814100053,20.26360091,0,0,0,0,0,0,0,0,0,0,0,1,0
21.02771102,0.032970823,100.491477,2.09310997,206.8700627,0,0,0,0,0,0,0,0,0,0,0,1,0
20.98879992,0.15808076,172.2164405,2.503852365,200.2924484,0,0,0,0,0,0,0,0,0,0,1,0,0
20.5529956,0.098131522,184.0735342,1.905789996,197.6766545,0,0,0,0,0,0,0,0,0,0,1,0,0
20.60747114,0.018817011,23.68208772,1.202472095,37.63892233,0,0,0,0,0,0,0,0,0,0,1,0,0
20.70864,0.054232003,37.43467893,1.432169498,141.0514492,0,0,0,0,0,0,0,0,0,0,1,0,0
21.06662211,0.047125923,108.4349488,1.94149888,131.33877,0,0,0,0,0,0,0,0,0,0,1,0,0
20.93432438,0.10147372,20.40274584,2.156969482,59.21531835,0,0,0,0,0,0,0,0,0,0,1,0,0
20.67751112,0.046425255,261.5056242,2.089856974,222.422461,0,0,0,0,0,0,0,0,0,0,1,0,0
19.95376467,0.106571716,140.1745207,2.276540575,171.7456015,0,0,0,0,0,0,0,0,0,0,1,0,0
19.96154689,0.093777263,40.21547031,1.381849872,152.685369,0,0,0,0,0,0,0,0,0,0,1,0,0
20.70085778,0.274254286,13.59272413,1.152299778,101.093723,0,0,0,0,0,0,0,0,0,0,1,0,0
20.53743116,0.28034321,16.04189084,1.65688698,80.83541313,0,0,0,0,0,0,0,0,0,0,1,0,0
20.26505346,0.299586364,11.64372865,1.543726937,85.23299302,1,0,0,0,0,0,0,0,0,0,1,0,0
20.84871996,0.380129696,11.30251746,1.92536833,30.55530358,0,0,0,0,0,0,0,0,0,0,1,0,0
20.76311554,0.406596301,11.82942185,1.925160629,33.32614387,0,0,0,0,0,0,0,0,0,0,1,0,0
21.26117761,0.33811098,12.88710792,1.622382979,47.50533595,0,0,0,0,0,0,0,0,0,0,1,0,0
21.06662211,0.365067751,9.488419122,2.062185744,34.61265427,0,0,0,0,0,0,0,0,0,0,1,0,0
20.87984884,0.273402411,9.553746703,1.624552565,30.18529505,0,0,0,0,0,0,0,0,0,0,1,0,0
21.91488408,0.163769528,41.45400608,1.279642884,113.1306509,0,0,0,0,0,0,0,0,0,0,1,0,0
21.93823074,0.189442886,27.53988529,1.190100654,92.54480438,0,0,0,0,0,0,0,0,0,0,1,0,0
21.58024863,0.25689141,6.280858892,2.132224271,32.29261502,0,0,0,1,0,0,0,0,0,0,0,0,0
21.32343537,0.366199981,0.672176374,2.480669347,30.26379397,0,0,0,1,0,0,0,0,0,0,0,0,0
20.68529334,0.255184068,350.3300136,1.973138002,356.8061378,0,0,0,1,0,0,0,0,0,0,0,0,0
20.91097772,0.149442382,26.66208035,1.312961858,167.2091208,0,0,0,1,0,0,0,0,0,0,0,0,0
19.82924915,0.065924301,120.6997226,2.222359662,194.7024946,0,0,0,1,0,0,0,0,0,0,0,0,0
20.09384463,0.237685674,173.2064031,2.341788883,210.5649398,0,0,0,1,0,0,0,0,0,0,0,0,0
20.87984884,0.091519663,190.2722086,1.623956999,339.392505,0,0,0,1,0,0,0,0,0,0,0,0,0
21.29230649,0.140693295,75.85146705,2.036965412,159.7176691,0,0,0,1,0,0,0,0,0,0,0,0,0
21.19113763,0.14871969,29.78545904,1.185636023,87.63592041,0,0,0,1,0,0,0,0,0,0,0,0,0
20.9421066,0.194958765,10.29031546,1.70585567,30.81894864,0,0,0,1,0,0,0,0,0,0,0,0,0
20.87206662,0.111978555,2.066476986,1.690222209,51.12143621,1,0,0,1,0,0,0,0,0,0,0,0,0
20.89541328,0.144683996,358.8766973,2.032025225,32.73184555,0,0,0,1,0,0,0,0,0,0,0,0,0
21.67363527,0.260576623,358.3550349,2.312798652,24.97777833,0,0,0,1,0,0,0,0,0,0,0,0,0
21.58803085,0.153510683,357.1533831,1.267386229,54.28217946,0,0,0,1,0,0,0,0,0,0,0,0,0
21.75145747,0.086570324,18.49609691,1.242084274,12.86065821,0,0,0,1,0,0,0,0,0,0,0,0,0
22.26508398,0.112401396,3.67719098,1.595899954,61.28810518,0,0,0,1,0,0,0,0,0,0,0,0,0
22.33512396,0.223954829,9.164565491,1.256309672,93.47631275,0,0,0,1,0,0,0,0,0,0,0,0,0
22.42072838,0.097402483,345.1346425,1.537884133,36.130928,0,0,0,1,0,0,0,0,0,0,0,0,0
22.2728662,0.153823958,341.2657724,2.052558584,23.40785101,0,0,0,1,0,0,0,0,0,0,0,0,0
22.43629282,0.143864506,56.3412759,1.461333367,158.7215004,0,0,0,1,0,0,0,0,0,0,0,0,0
22.3117773,0.132519162,38.96815794,1.902829505,119.5080629,0,0,0,1,0,0,0,0,0,0,0,0,0
22.2728662,0.073905773,26.97284343,1.40728522,53.80726872,1,0,0,1,0,0,0,0,0,0,0,0,0
22.17947956,0.198694915,1.51162114,2.023759371,26.68698934,1,0,0,1,0,0,0,0,0,0,0,0,0
22.29621286,0.113192283,83.27311595,1.981732845,159.8487666,0,0,0,1,0,0,0,0,0,0,0,0,0
22.31955952,0.088106326,82.19208233,2.060605721,141.4898553,0,0,0,1,0,0,0,0,0,0,0,0,0
22.1561329,0.204817808,17.58348188,1.968368393,79.17943827,0,0,0,1,0,0,0,0,0,0,0,0,0
22.00827072,0.234451549,4.571282482,1.983555512,34.30073284,0,0,0,1,0,0,0,0,0,0,0,0,0
22.34290618,0.254402089,3.926498084,2.113865254,26.19383911,0,0,0,1,0,0,0,0,0,0,0,0,0
22.22617288,0.232963843,357.8665687,1.881061875,21.87366138,1,0,0,1,0,0,0,0,0,0,0,0,0
22.44407504,0.215705306,34.25414277,1.731709638,130.6169554,0,0,0,1,0,0,0,0,0,0,0,0,0
22.44407504,0.26185793,6.262782498,1.89531323,41.33113771,0,0,0,0,0,1,0,0,0,0,0,0,0
22.68532386,0.208385222,31.97338333,1.858875357,183.5282213,0,0,0,0,0,1,0,0,0,0,0,0,0
22.72423496,0.223398081,21.90518258,1.187660191,141.6571069,0,0,0,0,0,1,0,0,0,0,0,0,0
22.3895995,0.13729538,52.58353954,2.181079318,172.2365448,0,0,0,0,0,1,0,0,0,0,0,0,0
22.29621286,0.297239569,4.297969033,1.942503698,39.41237407,0,0,0,0,0,1,0,0,0,0,0,0,0
22.59193722,0.211948236,351.974643,2.201502882,24.78421528,0,0,0,0,0,1,0,0,0,0,0,0,0
22.80205715,0.109248104,38.99099404,0.944499544,148.3116375,0,0,0,0,0,1,0,0,0,0,0,0,0
23.14447483,0.163515783,359.0156333,1.645064752,40.27617178,0,0,0,0,0,1,0,0,0,0,0,0,0
23.65031912,0.073556387,65.17685963,1.623217779,161.6288226,0,0,0,0,0,1,0,0,0,0,0,0,0
23.14447483,0.146170301,354.10148,1.82818424,40.52072517,0,0,0,0,0,1,0,0,0,0,0,0,0
23.48689251,0.069712596,158.4234551,1.932921401,200.6151465,0,0,0,0,0,1,0,0,0,0,0,0,0
22.96548377,0.318309875,173.8298249,2.69408983,193.4681718,0,0,0,0,0,1,0,0,0,0,0,0,0
22.17947956,0.291760543,180.7226112,2.685728154,189.7844472,0,0,0,0,0,1,0,0,0,0,0,0,0
22.4285106,0.310762123,181.1515189,2.580048041,192.8850525,0,0,0,0,0,1,0,0,0,0,0,0,0
22.5063328,0.097049914,161.1310005,1.846245914,192.4287199,0,0,0,0,0,1,0,0,0,0,0,0,0
22.45963948,0.140390821,4.994866046,1.434113504,35.74934069,0,0,0,0,0,1,0,0,0,0,0,0,0
22.36625284,0.250052939,5.239008381,1.660360036,32.7625766,0,0,0,0,0,1,0,0,0,0,0,0,0
22.2728662,0.217962766,0.287194485,1.839105327,30.55991419,0,0,0,0,0,1,0,0,0,0,0,0,0
22.74758162,0.262572436,357.5534486,2.210038925,23.36515456,0,0,0,0,0,1,0,0,0,0,0,0,0
22.6230661,0.215705306,357.3842451,2.137991663,28.52292816,0,0,0,0,0,1,0,0,0,0,0,0,0
22.51411502,0.165982563,357.3842451,2.048046896,30.51091728,0,0,0,0,0,1,0,0,0,0,0,0,0
23.18338593,0.19197652,2.14861745,2.051895637,35.42004324,0,0,0,0,0,1,0,0,0,0,0,0,0
23.19116815,0.271280093,1.010007055,1.861259861,47.26343872,0,0,0,0,0,1,0,0,0,0,0,0,0
23.38572365,0.25688022,2.20948164,1.757459557,53.76455362,0,0,0,0,0,1,0,0,0,0,0,0,0
23.47911029,0.315126278,3.116988599,2.057381216,54.09638235,0,0,0,0,0,1,0,0,0,0,0,0,0
23.19116815,0.306228013,359.7071791,1.952090803,51.39417342,0,0,0,0,0,1,0,0,0,0,0,0,0
23.28455479,0.291746989,359.5870646,1.762005108,31.55785868,1,0,0,0,0,1,0,0,0,0,0,0,0
23.8760035,0.179696321,25.33350082,1.613158204,165.6485766,0,0,0,0,0,1,0,0,0,0,0,0,0
23.63475468,0.140967199,143.9386585,2.531665647,177.8660213,0,0,0,0,1,0,0,0,0,0,0,0,0
23.40907031,0.098760964,173.5853982,1.979977566,168.4369421,0,0,0,0,1,0,0,0,0,0,0,0,0
23.16782149,0.049701831,136.9414864,2.047018497,170.1739923,0,0,0,0,1,0,0,0,0,0,0,0,0
23.13669261,0.088897679,150.0684882,2.086122278,160.7723468,0,0,0,0,1,0,0,0,0,0,0,0,0
23.17560371,0.056539859,65.18286913,1.583800212,170.6168374,0,0,0,0,1,0,0,0,0,0,0,0,0
23.36237699,0.203444766,16.17960254,1.344090506,63.24663141,0,0,0,0,1,0,0,0,0,0,0,0,0
23.26899035,0.177943114,13.31763397,1.633015512,63.20816434,0,0,0,0,1,0,0,0,0,0,0,0,0
23.16782149,0.273086769,3.510337447,1.830653544,34.02584286,1,0,0,0,1,0,0,0,0,0,0,0,0
23.33124811,0.27261522,357.6001193,2.228906371,24.91468066,0,0,0,0,1,0,0,0,0,0,0,0,0
23.53358583,0.192748321,25.0566477,1.020234513,152.7390067,0,0,0,0,1,0,0,0,0,0,0,0,0
23.7981813,0.212794655,0.221218127,1.656470471,9.311932339,0,0,0,0,1,0,0,0,0,0,0,0,0
24.01608346,0.143689222,25.50226551,1.675928005,159.5603569,0,0,0,0,1,0,0,0,0,0,0,0,0
24.25733228,0.221215463,16.4692506,1.770557127,85.54142447,0,0,0,0,1,0,0,0,0,0,0,0,0
24.31959004,0.226879559,9.101124285,1.593692234,51.64618621,1,0,0,0,1,0,0,0,0,0,0,0,0
24.55305663,0.146027056,30.69673419,1.138518214,133.4088597,1,0,0,0,1,0,0,0,0,0,0,0,0
24.37406558,0.160333432,352.538247,1.240360996,19.37602852,0,0,0,0,1,0,0,0,0,0,0,0,0
24.27289672,0.071220132,49.52717101,1.705399211,139.5496347,1,0,0,0,1,0,0,0,0,0,0,0,0
24.52970997,0.220538826,357.9444744,2.038368624,33.63739459,0,0,0,0,1,0,0,0,0,0,0,0,0
24.39741224,0.22407713,359.9303818,2.0557967,44.17147978,0,0,0,0,1,0,0,0,0,0,0,0,0
24.24955006,0.108756771,67.18111087,2.261579813,156.2454227,1,0,0,0,1,0,0,0,0,0,0,0,0
24.24955006,0.076827629,45.92903932,2.012638231,152.2666495,0,0,0,0,1,0,0,0,0,0,0,0,0
24.23398562,0.261677769,8.626157315,1.170898519,52.46616366,0,0,0,0,1,0,0,0,0,0,0,0,0
24.37406558,0.272122553,2.236979063,1.829827898,29.17369318,1,0,0,0,1,0,0,0,0,0,0,0,0
24.06277678,0.224313325,46.22933449,2.513971305,160.330706,0,0,0,0,1,0,0,0,0,0,0,0,0
23.89935016,0.202627005,34.98564266,2.325055196,166.9678106,0,0,0,0,1,0,0,0,0,0,0,0,0
23.76705242,0.239204215,6.940424898,0.878025675,34.77904187,0,0,0,0,0,0,0,0,1,0,0,0,0
23.89935016,0.157437452,43.98473803,2.1548953,176.5646121,0,0,0,0,0,0,0,0,1,0,0,0,0
23.84487462,0.257778606,8.474898861,1.658940934,25.23939613,1,0,0,0,0,0,0,0,1,0,0,0,0
24.42854112,0.116272186,79.30194094,2.249262872,192.0793971,0,0,0,0,0,0,0,0,1,0,0,0,0
24.16394564,0.100210691,101.8630262,2.328443713,164.3655101,0,0,0,0,0,0,0,0,1,0,0,0,0
23.97717236,0.102350637,50.63068276,2.227207925,138.7708155,1,0,0,0,0,0,0,0,1,0,0,0,0
23.93047904,0.227363442,17.67682586,1.982972878,132.6414011,1,0,0,0,0,0,0,0,1,0,0,0,0
23.81374574,0.205333283,23.09785964,1.924166336,145.878374,0,0,0,0,0,0,0,0,1,0,0,0,0
23.681448,0.240550664,19.87873273,1.809751255,125.2049613,0,0,0,0,0,0,0,0,1,0,0,0,0
24.63866105,0.317566779,18.12428536,1.20183156,99.50450185,0,0,0,0,0,0,0,0,1,0,0,0,0
24.4207589,0.314445348,13.95590088,1.568751904,20.39063022,0,0,0,0,0,0,0,0,1,0,0,0,0
24.41297668,0.294151933,25.19295953,1.610466605,126.2999019,0,0,0,0,0,0,0,0,1,0,0,0,0
24.3040256,0.250893894,22.06329219,1.306526281,113.1440335,0,0,0,0,0,0,0,0,1,0,0,0,0
23.9538257,0.219168169,9.462322208,2.137615302,19.66523074,0,0,0,0,0,0,0,0,1,0,0,0,0
23.65031912,0.136848743,31.2091331,1.491809365,140.2744018,0,0,0,0,0,0,0,0,1,0,0,0,0
24.33515448,0.165200511,19.45083415,0.857129313,83.49581145,0,0,0,0,0,0,0,0,1,0,0,0,0
24.10168788,0.188924335,4.798556848,1.450130351,28.34410535,0,0,0,0,0,0,0,0,1,0,0,0,0
24.83321655,0.195161034,7.567834565,0.948028757,151.027915,0,0,0,0,0,0,0,0,1,0,0,0,0
24.66978993,0.149917179,110.3156271,2.580302418,160.3177958,0,0,0,0,0,0,0,0,1,0,0,0,0
24.1872923,0.088943496,85.86081074,2.475853458,140.3645653,0,0,0,0,0,0,0,0,1,0,0,0,0
23.21451481,0.068884219,39.61720208,2.208065474,112.2804171,0,0,0,0,0,0,0,0,1,0,0,0,0
23.09778151,0.153254765,5.710593137,1.532479193,43.08116366,0,0,0,0,0,0,0,0,1,0,0,0,0
23.01217709,0.241425062,354.0982517,2.067924219,13.31595869,0,0,0,0,0,0,0,0,1,0,0,0,0
23.30011923,0.191481194,349.0800498,1.699088919,339.7487583,0,0,0,0,0,0,0,0,1,0,0,0,0
23.14447483,0.107685032,25.94603323,2.007384732,241.3997042,0,0,0,0,0,0,0,0,1,0,0,0,0
23.06665263,0.117421779,18.12428536,1.082367591,13.89717632,0,0,0,0,0,0,0,0,1,0,0,0,0
23.30790145,0.164946209,7.923259283,1.643422621,21.97072669,0,0,0,0,0,0,0,0,1,0,0,0,0
23.29233701,0.197150365,7.483296908,1.708925345,17.76729334,0,0,0,0,0,0,0,0,1,0,0,0,0
23.34681255,0.100720794,45.81678877,1.529725906,149.2803248,0,0,0,0,0,0,0,0,1,0,0,0,0
23.24564369,0.185816076,6.349648055,1.125678698,39.44317668,0,1,0,0,0,0,0,0,0,0,0,0,0
22.91100823,0.172272233,348.1975658,2.10811787,19.74957481,0,1,0,0,0,0,0,0,0,0,0,0,0
22.82540381,0.06840878,90,1.801469863,156.807219,0,1,0,0,0,0,0,0,0,0,0,0,0
23.67366578,0.120297316,29.93151184,1.760996186,143.1734566,0,1,0,0,0,0,0,0,0,0,0,0,0
23.54136805,0.096274237,12.73524428,1.046326757,116.0051166,0,1,0,0,0,0,0,0,0,0,0,0,0
23.26120813,0.118527051,345.3908178,1.628702787,14.31446188,0,1,0,0,0,0,0,0,0,0,0,0,0
23.79039908,0.149854459,20.55604522,1.414189557,139.4610879,0,1,0,0,0,0,0,0,0,0,0,0,0
23.40907031,0.096939123,344.8804745,1.482607411,21.77699367,0,1,0,0,0,0,0,0,0,0,0,0,0
23.16782149,0.153459155,4.220818945,1.416621899,349.8425749,0,1,0,0,0,0,0,0,0,0,0,0,0
23.58806137,0.204240321,29.53430638,1.758819936,174.0746396,0,1,0,0,0,0,0,0,0,0,0,0,0
23.19895037,0.134537249,11.73857121,1.601460159,27.53393156,0,1,0,0,0,0,0,0,0,0,0,0,0
22.68532386,0.26971521,356.9486215,2.177405263,18.25401538,0,1,0,0,0,0,0,0,0,0,0,0,0
23.15225705,0.226778241,353.6673941,1.921979723,350.7016438,0,1,0,0,0,0,0,0,0,0,0,0,0
23.00439487,0.208193358,356.5226301,1.941220032,1.100263817,0,1,0,0,0,0,0,0,0,0,0,0,0
22.70867052,0.166590722,351.8698976,2.190209554,305.6065153,0,1,0,0,0,0,0,0,0,0,0,0,0
22.52189724,0.072940202,10.22216863,2.049812065,290.5483025,0,1,0,0,0,0,0,0,0,0,0,0,0
22.42072838,0.090143515,184.8252169,1.748576348,232.8377474,0,1,0,0,0,0,0,0,0,0,0,0,0
22.32734174,0.110115684,173.5271026,1.88380912,148.3986306,0,1,0,0,0,0,0,0,0,0,0,0,0
21.94601296,0.117250135,198.7460943,1.465121476,28.51027356,0,1,0,0,0,0,0,0,0,0,0,0,0
21.79815079,0.038255705,230.0796079,1.374922503,11.20594751,1,1,0,0,0,0,0,0,0,0,0,0,0
21.82149745,0.076916677,164.9558792,1.823468787,177.9884312,0,1,0,0,0,0,0,0,0,0,0,0,0
21.81371523,0.039947024,39.53090503,1.705713925,164.734715,0,1,0,0,0,0,0,0,0,0,0,0,0
21.60359529,0.127814873,8.365886124,1.084263292,180.8767133,0,1,0,0,0,0,0,0,0,0,0,0,0
21.55690197,0.127888488,13.32124915,1.262842241,165.2429583,0,1,0,0,0,0,0,0,0,0,0,0,0
21.89931965,0.035205877,43.61964593,1.264143837,182.4385213,0,1,0,0,0,0,0,0,0,0,0,0,0
21.79815079,0.03591108,52.46056613,1.356463116,206.4493023,0,1,0,0,0,0,0,0,0,0,0,0,0
21.70476415,0.114740601,157.1035598,2.333016125,178.0120852,0,1,0,0,0,0,0,0,0,0,0,0,0
22.56080834,0.098440497,137.2715019,2.380533464,175.97398,0,1,0,0,0,0,0,0,0,0,0,0,0
22.61528388,0.070325024,148.706961,2.161085436,167.9642646,0,1,0,0,0,0,0,0,0,0,0,0,0
22.49855058,0.042330739,72.33235949,2.090232437,185.7786802,0,1,0,0,0,0,0,0,0,0,0,0,0
23.15225705,0.032149535,81.94558555,1.80921567,201.7498552,0,0,0,0,0,0,0,0,0,1,0,0,0
23.01995931,0.158577773,9.094295985,1.206271002,351.9104594,0,0,0,0,0,0,0,0,0,1,0,0,0
22.63084832,0.156828861,4.019582488,1.720016105,357.6397987,0,0,0,0,0,0,0,0,0,1,0,0,0
22.1561329,0.133507542,353.4975743,2.005822276,9.15532899,0,0,0,0,0,0,0,0,0,1,0,0,0
21.79815079,0.045962505,343.799277,2.104051872,260.9993596,0,0,0,0,0,0,0,0,0,1,0,0,0
21.55690197,0.017855893,296.1310005,0.892874957,304.4792157,0,0,0,0,0,0,0,0,0,1,0,0,0
21.15222653,0.047317921,247.7965215,1.157807094,345.3503703,0,0,0,0,0,0,0,0,0,1,0,0,0
20.77867998,0.093537559,327.8433911,1.932004995,4.465584163,0,0,0,0,0,0,0,0,0,1,0,0,0
20.73198666,0.052309841,328.4778228,1.415021577,335.3836889,0,0,0,0,0,0,0,0,0,1,0,0,0
20.2027957,0.071013588,238.2212802,2.176661222,291.38492,0,0,0,0,0,0,0,0,0,1,0,0,0
19.55687145,0.129091027,227.3336464,2.35504869,278.8734147,0,0,0,0,0,0,0,0,0,1,0,0,0
19.222236,0.377736878,193.0660045,2.738546928,193.0004156,0,0,0,0,0,0,0,0,0,1,0,0,0
19.19888934,0.198928166,190.5464495,2.256767551,199.0059842,0,0,0,0,0,0,0,0,0,1,0,0,0
19.1833249,0.021369299,66.69510946,2.04189698,193.7043246,0,0,0,0,0,0,0,0,0,1,0,0,0
19.12884936,0.020445429,102.8042661,1.863355562,197.5207551,0,0,0,0,0,0,0,0,0,1,0,0,0
19.15219602,0.121158682,14.82647997,0.883632057,296.4710467,0,0,0,0,0,0,0,0,0,1,0,0,0
19.05102716,0.003959557,180,1.588756483,237.3717288,0,0,0,0,0,0,0,0,0,1,0,0,0
19.01989828,0.059065962,194.5241519,1.522531044,244.1518069,0,0,0,0,0,0,0,0,0,1,0,0,0
18.89538276,0.074798017,207.3705627,1.984211271,261.5015763,0,0,0,0,0,0,0,0,0,1,0,0,0
19.15219602,0.145085567,201.1983183,2.180102717,258.8056658,0,0,0,0,0,0,0,0,0,1,0,0,0
19.05880938,0.158051505,197.5306937,1.818704471,236.4982598,0,0,0,0,0,0,0,0,0,1,0,0,0
18.99655162,0.023694961,132.4208525,1.851127238,166.8032568,0,0,0,0,0,0,0,0,0,1,0,0,0
18.97320496,0.033530407,44.2747757,1.337026732,200.0988829,0,0,0,0,0,0,0,0,0,1,0,0,0
18.94207608,0.158399117,12.52880771,1.268500182,344.363376,0,0,0,0,0,0,0,0,0,1,0,0,0
19.35453373,0.279240837,11.58672153,1.173792658,352.1957335,0,0,0,0,0,0,0,0,0,1,0,0,0
19.65804031,0.357719694,10.63214346,1.52919947,354.9158234,0,0,0,0,0,0,0,0,0,1,0,0,0
20.06271575,0.339318204,10.40162979,1.475022008,338.995855,0,0,0,0,0,0,0,0,0,1,0,0,0
20.46739118,0.12409925,23.84155529,2.373017122,232.9905513,0,0,0,0,0,0,0,0,0,1,0,0,0
20.91097772,0.204928112,178.539082,2.633355162,190.298649,0,0,0,0,0,0,0,1,0,0,0,0,0
20.77089776,0.073512727,147.5815501,2.286489523,195.5141729,0,0,0,0,0,0,0,1,0,0,0,0,0
20.53743116,0.136899687,32.59916606,2.375371986,189.3177346,0,0,0,0,0,0,0,1,0,0,0,0,0
20.28840012,0.186796789,23.74637737,1.753056966,147.8189651,0,0,0,0,0,0,0,1,0,0,0,0,0
20.17944905,0.287232201,19.61493873,1.892441821,65.2646167,0,0,0,0,0,0,0,1,0,0,0,0,0
20.08606241,0.349623601,17.35153232,1.938246304,11.32715541,0,0,0,0,0,0,0,1,0,0,0,0,0
19.96932911,0.397241578,14.38406606,1.877542469,314.4474473,0,0,0,0,0,0,0,1,0,0,0,0,0
20.03936909,0.346262357,20.37303964,1.897073151,201.0630334,0,0,0,0,0,0,0,1,0,0,0,0,0
20.15610239,0.28804934,23.7763435,2.236036581,168.8774167,0,0,0,0,0,0,0,1,0,0,0,0,0
20.70864,0.262132869,21.12966675,1.258445572,216.2363302,0,0,0,0,0,0,0,1,0,0,0,0,0
20.45960896,0.20901795,15.22213323,1.837743483,331.2869689,0,0,0,0,0,0,0,1,0,0,0,0,0
20.2806179,0.166026688,14.08320721,1.969235456,294.7193602,0,0,0,0,0,0,0,1,0,0,0,0,0
20.29618234,0.180447002,12.74939633,2.065356071,315.4978121,0,0,0,0,0,0,0,1,0,0,0,0,0
20.10162685,0.085929123,0.584630521,2.144346905,301.6717046,0,0,0,0,0,0,0,1,0,0,0,0,0
19.96154689,0.061920534,351.4827699,2.233740917,294.1024495,0,0,0,0,0,0,0,1,0,0,0,0,0
19.95376467,0.093589878,221.9739649,2.391855842,251.2206869,0,0,0,0,0,0,0,1,0,0,0,0,0
19.77477361,0.274621333,185.9308122,2.502071718,172.4027174,0,0,0,0,0,0,0,1,0,0,0,0,0
19.47126703,0.031881978,137.29061,1.988765226,180.7334595,0,0,0,0,0,0,0,1,0,0,0,0,0
