Date,Beach,Presence,Council_Report,Beach_Key,Surf_Club,slsa_branch,state,Lat,Lon,Length,Orient,Embayment,SST,Current Speed,Current Direction,Wind Speed,Wind Direction
12/16/2016,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,21.17557319,0.115429782,40.17408998,6.503809799,140.8582894
12/17/2016,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,21.14444431,0.096870672,232.5524707,3.326995164,359.4169711
12/18/2016,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,21.31565315,0.147326978,150.4612177,5.260806391,167.4634054
12/19/2016,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,20.29618234,0.052684,116.1197562,4.623442516,130.2022469
12/20/2016,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,20.31174678,0.204108375,6.869992308,7.246887474,26.3578757
12/21/2016,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,20.56856004,0.36730519,7.591497496,1.183872371,92.96113958
12/22/2016,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,20.6308178,0.36509756,26.2437698,5.525701102,127.7826208
12/23/2016,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,20.84871996,0.241810805,17.17715974,4.517443533,61.63996312
12/24/2016,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,20.76311554,0.316975529,5.414181517,6.753110067,34.67978224
12/25/2016,Coogee,0,Likely,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,21.58803085,0.422713195,6.924915488,5.496017247,28.08286718
12/26/2016,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,21.37012869,0.4322047,3.19778344,7.255195714,31.0025533
12/27/2016,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,21.23783095,0.360456672,0.776186614,7.775142671,25.77975636
12/28/2016,Coogee,0,Likely,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,22.08609292,0.390735736,12.49483021,5.95315291,34.718931
12/29/2016,Coogee,0,Likely,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,21.54911975,0.328850357,356.0621305,8.002113169,26.68596335
12/30/2016,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,21.73589303,0.230867229,13.68721931,3.747614349,31.38709984
12/31/2016,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,21.81371523,0.226920048,12.1109028,4.911102767,21.1356687
1/01/2017,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,21.70476415,0.212043034,36.98534667,4.498556023,146.9538849
1/02/2017,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,21.98492406,0.1509627,17.40930275,0.61659386,112.340648
1/03/2017,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,22.91879045,0.179469855,74.61670303,9.234872356,178.2305281
1/04/2017,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,23.09778151,0.112053228,102.105656,6.642138563,148.6625471
1/05/2017,Coogee,0,Likely,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,22.97326599,0.193816564,21.71764379,4.594396752,99.51037345
1/06/2017,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,22.84096825,0.15658345,8.06693173,4.943025269,57.17227643
1/07/2017,Coogee,0,Likely,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,22.6619772,0.052945876,4.297386664,4.899129853,69.57584517
1/08/2017,Coogee,0,Likely,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,22.49855058,0.10335732,335.0239883,6.975098171,27.42129072
1/09/2017,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,22.5063328,0.169446724,352.1325866,8.119637988,24.641662
1/10/2017,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,22.4674217,0.107151699,347.6658945,3.539610501,38.27797371
1/11/2017,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,22.52967946,0.064529149,280.35332,4.300283528,29.37476423
1/12/2017,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,23.9538257,0.126242278,95.13172836,3.757887324,154.1360792
1/13/2017,Coogee,0,Likely,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,23.81374574,0.066201956,5.290081205,4.709856985,54.58753454
1/15/2017,Coogee,0,Likely,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,24.51414553,0.251324697,35.90972308,5.466206316,132.6638749
1/16/2017,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,24.02386568,0.084945682,8.887014756,3.619170782,59.99432486
1/17/2017,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,23.73592354,0.198443073,346.0278696,7.57610639,23.86450484
1/18/2017,Coogee,0,Likely,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,23.61919024,0.17960266,341.7805636,5.690921709,4.356477048
1/19/2017,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,23.86043906,0.1462308,112.7118472,7.526468436,161.5431096
1/20/2017,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,23.66588356,0.17254864,357.8714022,7.40689014,37.45006784
1/21/2017,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,22.90322601,0.061341445,5.710593137,4.065338552,211.6435691
1/22/2017,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,23.20673259,0.126717982,34.30242395,5.641552192,169.857196
1/23/2017,Coogee,1,Some,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,23.16782149,0.294504249,359.8812524,6.23162936,31.96985095
1/24/2017,Coogee,1,Some,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,22.87987935,0.346246847,352.962678,9.271923673,22.36919364
1/25/2017,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,22.81762159,0.142615839,47.94899392,5.706698515,171.2727223
1/26/2017,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,23.16003927,0.236027082,15.29410426,0.753905126,139.7636417
1/27/2017,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,23.7592702,0.272409966,36.66449129,6.35155943,170.1437526
1/28/2017,Coogee,0,Likely,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,23.51802139,0.377893587,12.68941214,2.828909319,36.78550735
1/29/2017,Coogee,1,Some,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,23.55693249,0.477305683,7.938409079,3.574694963,34.29785003
1/30/2017,Coogee,0,Likely,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,24.37406558,0.582576523,13.26458077,2.58151772,35.45369107
1/31/2017,Coogee,0,Likely,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,24.04721234,0.542088197,4.811859176,7.990392744,18.92212098
2/01/2017,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,24.64644327,0.464385629,31.67410514,6.203323143,172.2797396
2/02/2017,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,23.98495458,0.154565028,23.62937773,1.50225096,214.8333516
2/03/2017,Coogee,0,Likely,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,24.15616342,0.182749564,42.42815939,3.553357743,128.049918
2/04/2017,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,24.19507452,0.329256248,15.42745733,3.247296635,47.33995593
2/05/2017,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,25.26123865,0.183452799,1.143856918,3.428320386,33.28569025
2/06/2017,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,25.00442539,0.199846143,355.7086654,5.673612788,18.21456553
2/07/2017,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,25.09781203,0.243487983,63.1780188,7.320116096,175.1838835
2/08/2017,Coogee,0,Likely,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,24.84099877,0.28829413,41.91057172,5.927547998,138.6423964
2/09/2017,Coogee,1,Some,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,23.86043906,0.461852748,5.650317502,6.568338822,66.46882716
2/10/2017,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,23.58806137,0.587259629,357.9152707,8.054693183,19.22579126
2/11/2017,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,24.29624338,0.511363467,14.79925738,0.895781524,173.8250694
2/12/2017,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,24.40519446,0.396946217,24.23979659,1.16147658,148.4303695
2/13/2017,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,24.67757215,0.430939617,27.54499112,7.659653815,194.702416
2/14/2017,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,25.41688304,0.311786568,28.59703202,4.908190992,129.0348747
2/15/2017,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,24.98107873,0.161547014,42.70327188,4.734083132,154.2595451
2/16/2017,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,24.65422549,0.509788567,8.746162263,5.868384855,20.11561472
2/17/2017,Coogee,1,Some,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,25.65034964,0.812500909,5.734148734,9.036899699,24.96253175
2/18/2017,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,25.20676311,0.520971069,0.503464893,6.716045614,17.87289912
2/19/2017,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,25.05111871,0.491236625,31.66580074,8.002497071,191.8017532
2/20/2017,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,25.37018972,0.600472516,15.71739798,4.170200528,226.834559
2/21/2017,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,24.86434543,0.461208292,17.28391181,1.579546767,252.0430028
2/22/2017,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,24.65422549,0.495803314,15.56753118,5.373774268,49.92424326
2/23/2017,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,24.74761213,0.634339461,7.658398422,9.142166689,27.98848263
2/25/2017,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,23.82931018,0.319781849,26.34496604,2.576820285,148.5347506
2/26/2017,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,24.91103875,0.304647648,35.17070157,8.664752651,154.9175674
2/27/2017,Coogee,1,Many,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,24.87212765,0.349303772,29.00598244,8.223951839,147.1830153
2/28/2017,Coogee,1,Some,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,24.88769209,0.35865183,23.09616241,6.236210102,133.9002456
3/01/2017,Coogee,0,Likely,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,24.98107873,0.342315524,18.61263463,6.112975482,103.4501633
3/02/2017,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,24.68535437,0.237499307,15.19700286,3.01189973,125.8889693
3/03/2017,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,24.63087883,0.16911165,27.16619549,2.236313626,113.2511554
3/04/2017,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,25.08224759,0.167609143,65.81506597,7.43142318,130.6372277
3/05/2017,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,24.93438541,0.182383525,165.6614683,8.953035051,202.533332
3/06/2017,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,24.83321655,0.350680382,175.8078064,13.62942225,211.8846984
3/07/2017,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,24.39741224,0.316584196,178.5085471,13.59500644,190.0108408
3/08/2017,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,24.02386568,0.196370661,177.8624251,9.863555156,168.5328331
3/09/2017,Coogee,1,Some,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,23.70479466,0.02164879,68.49856568,7.53630052,151.6771189
3/10/2017,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,23.28455479,0.04412643,48.9259077,7.956057877,175.1086487
3/11/2017,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,23.16003927,0.04605869,170.8497432,7.317699066,189.9182116
3/12/2017,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,23.14447483,0.079522827,18.57401598,1.230193146,50.02360584
3/13/2017,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,23.44019919,0.387439539,3.6129325,9.181324562,29.66626834
3/14/2017,Coogee,1,Some,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,23.8370924,0.36192752,11.0351574,7.030105159,68.89620354
3/15/2017,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,23.84487462,0.285019024,15.71786569,7.783645064,69.74011234
3/16/2017,Coogee,1,Some,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,24.00830124,0.271873504,14.36382263,9.115867655,58.77799174
3/17/2017,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,23.8370924,0.0669184,14.79676225,0.740889993,157.5815254
3/20/2017,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,23.86822128,0.14387948,354.1563861,7.837274629,43.43147474
3/21/2017,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,23.7981813,0.14466192,348.808594,7.914485484,27.07935457
3/22/2017,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,24.070559,0.11794407,334.5621509,4.960939721,11.61370609
3/23/2017,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,24.25733228,0.122456826,37.81236534,5.576596879,182.4221448
3/24/2017,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,24.21063896,0.062384044,96.74258661,6.536734566,171.650387
3/25/2017,Coogee,1,Some,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,23.9927368,0.118966223,31.03937784,2.981865787,140.8126932
3/26/2017,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,23.7981813,0.136559673,18.23249108,2.681686066,21.05748445
3/27/2017,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,23.89156794,0.303615612,12.83489869,3.230996678,27.40150187
3/28/2017,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,24.15616342,0.281977981,7.52498039,3.417943204,23.84059739
3/29/2017,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,24.09390566,0.243825893,20.97572552,1.825981891,165.7160247
3/30/2017,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,24.17951008,0.224870061,357.2773877,6.069592237,16.9887519
3/31/2017,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,24.25733228,0.250329364,152.7164462,14.13118126,185.0271382
4/01/2017,Coogee,0,Likely,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,24.2651145,0.079517556,140.1381186,7.675252889,193.9395876
4/02/2017,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,24.28846116,0.091870852,60.11347306,6.922711286,163.511329
4/03/2017,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,24.15616342,0.081118405,143.259438,8.114412214,162.5477996
4/04/2017,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,23.9538257,0.053275563,109.0577045,8.733307529,146.1606695
4/05/2017,Coogee,0,Likely,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,23.81374574,0.236524946,26.59811279,7.809908967,141.3148304
4/06/2017,Coogee,1,Some,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,23.6425369,0.329477947,20.83556491,3.654892484,136.6456458
4/07/2017,Coogee,1,Some,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,23.65810134,0.449354869,16.33024841,2.624843048,102.1126229
4/08/2017,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,23.62697246,0.534365244,12.56784961,1.689002855,42.71937658
4/09/2017,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,23.47132807,0.590622656,11.56540446,5.894594671,10.6546415
4/10/2017,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,23.18338593,0.525603872,7.876041604,5.456829301,312.4760135
4/11/2017,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,22.99661265,0.371893302,10.01887461,9.36657499,248.8286767
4/12/2017,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,23.27677257,0.124923633,38.35376732,11.78956504,193.8536073
4/13/2017,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,23.30790145,0.231749451,26.76750892,6.890144699,182.1226994
4/14/2017,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,23.23007925,0.236284423,20.33084755,4.604798517,203.7091587
4/15/2017,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,23.18338593,0.216495647,25.55362925,1.285912608,221.4697274
4/16/2017,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,23.19895037,0.283656371,20.07263933,0.364885477,67.55313853
4/17/2017,Coogee,1,Some,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,23.21451481,0.240780402,16.87314129,1.251326472,194.8315654
4/18/2017,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,23.63475468,0.274507843,17.46802325,0.844333525,134.4376822
4/19/2017,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,23.54915027,0.263854003,18.26729523,3.916521651,137.9915495
4/20/2017,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,23.48689251,0.339609995,13.51175447,1.988733133,119.0655349
4/21/2017,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,23.89935016,0.483288807,10.11067908,1.949528372,34.35873559
4/22/2017,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,23.65031912,0.465633651,8.746162263,4.623278965,16.52613639
4/23/2017,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,23.39350587,0.355377265,8.046601156,3.93447119,3.187192723
4/24/2017,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,23.02774153,0.246074018,15.75994173,0.872152874,214.0459374
4/25/2017,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,22.87209713,0.187788054,8.222281189,5.3187433,13.91037122
4/26/2017,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,22.63084832,0.178447704,357.157168,6.417240134,333.8768767
4/27/2017,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,22.77871049,0.048551294,199.4600124,8.50643428,240.0756281
4/28/2017,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,22.38181728,0.172692701,186.6980062,10.94522397,207.7813976
4/29/2017,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,22.10943958,0.014891657,45.83031549,4.128366452,223.338607
4/30/2017,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,21.88375521,0.106513533,13.75753096,4.758324362,190.7718298
5/01/2017,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,21.79815079,0.025143992,185.5721978,0.10860499,37.69424047
5/02/2017,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,21.71254637,0.158273121,5.754565331,4.533392132,342.3092455
5/05/2017,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,21.37791091,0.127058198,22.00585386,1.612827191,93.74945903
5/06/2017,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,21.80593301,0.276976617,6.897932994,3.997334122,4.614849999
5/07/2017,Coogee,0,Likely,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,21.72811081,0.230372906,4.026130858,4.282270794,337.2085993
5/08/2017,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,21.64250639,0.131939179,17.63864325,3.775597361,205.6459936
5/09/2017,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,21.66585305,0.029210215,152.6317896,5.289538338,201.4111673
5/10/2017,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,21.47907977,0.019129531,33.94358702,6.191059977,212.9480916
5/11/2017,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,21.35456425,0.032346741,13.64291478,4.953513316,210.2586054
5/12/2017,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,21.19891985,0.01814761,42.27368901,5.10617022,191.3385861
5/13/2017,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,21.27674205,0.189488489,13.79005218,0.519537777,179.7128055
5/14/2017,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,21.55690197,0.30057246,7.702284266,1.247293212,357.4870642
5/15/2017,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,21.30008871,0.043337358,37.27338238,5.039760429,193.2176342
5/17/2017,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,20.87206662,0.026075026,20.55604522,4.627806399,215.5414258
5/18/2017,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,21.19891985,0.203860445,15.72153938,1.154827537,31.77255833
5/19/2017,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,21.14444431,0.347914354,16.51150038,5.431313612,66.11421776
