Presence,Month,Beach,SST,Curr_Speed,Curr_Dir,WD_Speed,WD_Dir
0,Jan,Maroubra ,22.96548377,0.374802212,173.8298249,14.39727013,193.2218272
0,Jan,Maroubra ,22.17947956,0.338782398,180.7226112,14.36148618,189.6980287
0,Jan,Maroubra ,22.4285106,0.364464608,181.1515189,12.88662527,192.2387018
0,Jan,Maroubra ,22.5063328,0.101915373,161.1310005,5.620057296,192.7966171
0,Jan,Maroubra ,22.45963948,0.150723438,4.994866046,3.374262474,32.64754905
0,Jan,Maroubra ,22.36625284,0.284093393,5.239008381,4.623988319,30.90565005
0,Jan,Maroubra ,22.74758162,0.300270651,357.5534486,8.678397822,21.62262016
0,Jan,Maroubra ,22.6230661,0.240736688,357.3842451,7.917240269,26.93167848
0,Jan,Maroubra ,22.51411502,0.180552516,357.3842451,7.31743459,28.87734712
0,Jan,Maroubra ,23.18338593,0.211642067,2.14861745,6.963076743,33.4285669
1,Jan,Maroubra ,23.38572365,0.292890255,2.20948164,4.882479329,51.48575755
0,Jan,Maroubra ,23.47911029,0.370432355,3.116988599,6.988592147,53.3478748
0,Jan,Maroubra ,23.19116815,0.35829198,359.7071791,6.411488082,48.71336975
0,Jan,Maroubra ,23.28455479,0.338764253,359.5870646,5.351549828,28.67276427
0,Jan,Maroubra ,23.8760035,0.196853849,25.33350082,4.288535547,167.7825281
0,Feb,Maroubra ,23.63475468,0.151386881,143.9386585,12.11704261,178.343553
0,Feb,Maroubra ,23.40907031,0.103802419,173.5853982,6.625048367,168.6768169
0,Feb,Maroubra ,23.16782149,0.050957687,136.9414864,7.141140805,168.5896745
0,Feb,Maroubra ,23.13669261,0.092968817,150.0684882,7.318441935,159.5692317
0,Feb,Maroubra ,23.17560371,0.058168791,65.18286913,3.986713383,168.9469646
1,Feb,Maroubra ,23.36237699,0.22561746,16.17960254,3.025415212,60.78731916
1,Feb,Maroubra ,23.26899035,0.194757354,13.31763397,4.383768843,62.97068659
0,Feb,Maroubra ,23.16782149,0.314014256,3.510337447,5.721889317,32.35919286
1,Feb,Maroubra ,23.33124811,0.31339478,357.6001193,8.810874939,23.27641684
1,Feb,Maroubra ,23.53358583,0.212577575,25.0566477,1.893722085,161.1041036
0,Feb,Maroubra ,23.7981813,0.237130586,0.221218127,4.384923718,10.1420186
0,Feb,Maroubra ,24.01608346,0.154525252,25.50226551,4.636284336,156.5668778
1,Feb,Maroubra ,24.25733228,0.247592211,16.4692506,5.09562373,85.61813809
0,Feb,Maroubra ,24.31959004,0.254678744,9.101124285,4.294255238,48.94645403
1,Feb,Maroubra ,24.55305663,0.157227498,30.69673419,2.064058787,127.7735416
0,Feb,Maroubra ,24.27289672,0.073817581,49.52717101,4.471499957,138.9553325
0,Feb,Maroubra ,24.39741224,0.251167518,359.9303818,6.928345407,43.38560348
0,Feb,Maroubra ,24.24955006,0.114891143,67.18111087,9.035524031,156.0131991
1,Feb,Maroubra ,24.24955006,0.079855924,45.92903932,6.757358386,151.8547764
0,Feb,Maroubra ,24.23398562,0.299107862,8.626157315,2.592887357,53.8033946
1,Feb,Maroubra ,24.37406558,0.312747872,2.236979063,5.513195662,27.31547585
0,Feb,Maroubra ,24.06277678,0.251463073,46.22933449,12.03557858,159.7319766
0,Feb,Maroubra ,23.89935016,0.224615608,34.98564266,9.64774101,165.9243716
0,Feb,Maroubra ,23.82931018,0.262364415,17.25462882,0.863502163,91.2960635
0,Mar,Maroubra ,23.76705242,0.270237912,6.940424898,1.617928008,27.61679939
0,Mar,Maroubra ,23.89935016,0.170507543,43.98473803,8.179126706,177.006868
0,Mar,Maroubra ,23.82931018,0.098478364,40.60129465,0.928345239,137.8992952
0,Mar,Maroubra ,23.84487462,0.294052292,8.474898861,4.53768868,21.83193955
0,Mar,Maroubra ,24.42854112,0.123301577,79.30194094,8.912868558,189.5104849
0,Mar,Maroubra ,24.16394564,0.105403792,101.8630262,9.707750207,164.5750286
0,Mar,Maroubra ,23.97717236,0.107771829,50.63068276,8.577277161,138.2429443
0,Mar,Maroubra ,23.93047904,0.255286009,17.67682586,6.395209034,132.2603489
0,Mar,Maroubra ,23.81374574,0.227934246,23.09785964,6.007515192,145.6245101
0,Mar,Maroubra ,23.681448,0.271949374,19.87873273,5.2690092,125.3632068
0,Mar,Maroubra ,24.63866105,0.373780981,18.12428536,2.271374559,95.95571077
0,Mar,Maroubra ,24.4207589,0.369499505,13.95590088,4.091246327,19.87093612
0,Mar,Maroubra ,24.41297668,0.341987781,25.19295953,4.491556417,132.5798297
1,Mar,Maroubra ,24.3040256,0.285173712,22.06329219,2.763982809,113.5459193
0,Mar,Maroubra ,23.9538257,0.245040636,9.462322208,7.923152368,18.06572638
0,Mar,Maroubra ,23.65031912,0.146654696,31.2091331,3.564008516,140.0385617
0,Mar,Maroubra ,24.33515448,0.179629624,19.45083415,1.371015227,73.3893601
0,Mar,Maroubra ,24.10168788,0.207949549,4.798556848,3.53716252,25.34818238
0,Mar,Maroubra ,23.78261686,0.160452206,9.193582249,0.469851859,200.9463121
0,Mar,Maroubra ,24.83321655,0.215506709,7.567834565,1.277875224,159.79244
0,Mar,Maroubra ,24.66978993,0.161738023,110.3156271,12.76804884,158.3483235
0,Mar,Maroubra ,24.1872923,0.093018895,85.86081074,11.25502734,139.5935442
0,Mar,Maroubra ,23.21451481,0.071312164,39.61720208,8.511208717,110.8638193
0,Mar,Maroubra ,23.09778151,0.165621901,5.710593137,3.880105432,41.63992629
0,Mar,Maroubra ,23.01217709,0.27306205,354.0982517,7.59206483,12.10779709
0,Mar,Maroubra ,23.30011923,0.211042058,349.0800498,5.066637586,342.2543467
0,Mar,Maroubra ,23.14447483,0.113696911,25.94603323,6.902156946,244.7401964
0,Mar,Maroubra ,23.06665263,0.12459366,18.12428536,2.168523922,10.41254518
0,Mar,Maroubra ,23.30790145,0.17932968,7.923259283,4.460248969,19.84734833
0,Mar,Maroubra ,23.29233701,0.217927161,7.483296908,4.865861898,14.67957139
0,Mar,Maroubra ,23.34681255,0.105967806,45.81678877,3.812679877,147.9925427
0,Apr,Maroubra ,23.24564369,0.204200758,6.349648055,2.523097511,36.18389508
1,Apr,Maroubra ,22.82540381,0.070802942,90.0,5.339159039,155.8287785
0,Apr,Maroubra ,23.67366578,0.127832124,29.93151184,4.958352824,141.5681236
0,Apr,Maroubra ,23.54136805,0.101060974,12.73524428,1.960476183,110.2041866
0,Apr,Maroubra ,23.26120813,0.125837329,345.3908178,4.257623953,11.16216584
0,Apr,Maroubra ,23.79039908,0.161665161,20.55604522,3.1214642,138.1957667
0,Apr,Maroubra ,23.16782149,0.165860167,4.220818945,3.591249932,349.1748883
0,Apr,Maroubra ,23.58806137,0.226592894,29.53430638,5.175551292,172.9768952
0,Apr,Maroubra ,23.19895037,0.144007271,11.73857121,4.422734537,28.67777141
0,Apr,Maroubra ,22.68532386,0.309591439,356.9486215,8.412031251,16.26091421
0,Apr,Maroubra ,23.15225705,0.254551629,353.6673941,6.218557111,354.7740726
0,Apr,Maroubra ,22.70867052,0.181270698,351.8698976,7.935897545,303.6587797
0,Apr,Maroubra ,22.52189724,0.075666212,10.22216863,6.971615478,287.1184642
0,Apr,Maroubra ,22.42072838,0.094331325,184.8252169,4.912083963,235.6612175
0,Apr,Maroubra ,22.32734174,0.116407213,173.5271026,5.691922175,149.3576845
0,Apr,Maroubra ,21.94601296,0.124400647,198.7460943,3.578973291,25.44631729
0,Apr,Maroubra ,21.79815079,0.038996876,230.0796079,3.126771687,10.38807553
0,Apr,Maroubra ,21.82149745,0.079952088,164.9558792,5.410910027,175.7218459
0,Apr,Maroubra ,21.81371523,0.040755638,39.53090503,4.625752339,163.3146588
0,Apr,Maroubra ,21.60359529,0.136342615,8.365886124,1.76699233,174.5876884
0,Apr,Maroubra ,21.55690197,0.136426271,13.32124915,2.574940162,159.145542
0,Apr,Maroubra ,21.89931965,0.035832941,43.61964593,2.371842991,173.8230634
0,Apr,Maroubra ,21.79815079,0.036563671,52.46056613,2.837026545,206.3768884
0,Apr,Maroubra ,21.70476415,0.121582463,157.1035598,9.898583088,178.1154542
0,Apr,Maroubra ,22.56080834,0.103448744,137.2715019,10.19381616,175.8173982
0,Apr,Maroubra ,22.61528388,0.072856829,148.706961,8.102205878,165.9749227
0,Apr,Maroubra ,22.49855058,0.043239462,72.33235949,7.62214382,183.7906362
0,May,Maroubra ,23.15225705,0.032671914,81.94558555,5.245405983,199.8968324
0,May,Maroubra ,23.01995931,0.171843058,9.094295985,2.70526074,352.1155999
0,May,Maroubra ,22.63084832,0.169795399,4.019582488,5.111417641,356.6849641
0,May,Maroubra ,22.1561329,0.142829885,353.4975743,7.131343524,8.758888118
0,May,Maroubra ,21.79815079,0.047035152,343.799277,7.884080176,261.7293851
0,May,Maroubra ,21.55690197,0.018016263,296.1310005,1.61076129,311.9527861
0,May,Maroubra ,21.15222653,0.048455282,247.7965215,2.659662904,345.106527
0,May,Maroubra ,20.77867998,0.098051844,327.8433911,6.448608296,2.708151731
0,May,Maroubra ,20.72420444,0.053858036,336.6308868,1.426352506,1.62163915
0,May,Maroubra ,20.73198666,0.053702172,328.4778228,3.466165643,336.4877032
0,May,Maroubra ,20.2027957,0.073595814,238.2212802,7.941308364,288.8449189
0,May,Maroubra ,19.55687145,0.137793689,227.3336464,10.01735571,275.7217089
0,May,Maroubra ,19.24558266,0.498376884,198.7899917,17.2342692,215.3399143
0,May,Maroubra ,19.222236,0.458979003,193.0660045,15.11381483,191.8268816
0,May,Maroubra ,19.19888934,0.220094319,190.5464495,9.276326516,196.7485448
0,May,Maroubra ,19.1833249,0.021599258,66.69510946,7.554434014,192.5127405
0,May,Maroubra ,19.12884936,0.020655869,102.8042661,5.620553829,194.5577729
0,May,Maroubra ,19.15219602,0.128804019,14.82647997,2.150139793,291.1570847
0,May,Maroubra ,19.05102716,0.003967406,180.0,4.127180249,238.757238
0,May,Maroubra ,19.01989828,0.060845214,194.5241519,4.214356798,244.527522
0,May,Maroubra ,18.89538276,0.077666459,207.3705627,6.082102054,264.5579236
0,May,Maroubra ,19.15219602,0.156138493,201.1983183,8.668517184,257.6756258
0,May,Maroubra ,19.05880938,0.171226517,197.5306937,4.975618894,226.155727
0,May,Maroubra ,19.00433384,0.126228997,191.0110952,0.758846526,5.612768784
1,May,Maroubra ,18.99655162,0.023977917,132.4208525,5.755170773,165.910309
0,May,Maroubra ,18.97320496,0.034098887,44.2747757,2.631838655,199.7796732
0,May,Maroubra ,18.94207608,0.17163372,12.52880771,3.127326066,344.3724556
0,May,Maroubra ,19.35453373,0.322125722,11.58672153,2.749434288,349.7703894
0,May,Maroubra ,19.65804031,0.430064708,10.63214346,4.073697925,353.263416
0,May,Maroubra ,20.06271575,0.40399003,10.40162979,3.687705284,336.9475109
0,May,Maroubra ,20.46739118,0.132128229,23.84155529,10.38485785,232.7550996
0,Jun,Maroubra ,20.2806179,0.2038858,185.4972497,16.71798871,200.1314154
0,Jun,Maroubra ,20.15610239,0.372556134,187.9575252,16.02856592,201.732265
0,Jun,Maroubra ,20.91097772,0.227436824,178.539082,13.69400522,188.4806605
0,Jun,Maroubra ,20.77089776,0.076282234,147.5815501,9.426400254,192.7846214
0,Jun,Maroubra ,20.53743116,0.146713112,32.59916606,10.40627672,188.0124937
0,Jun,Maroubra ,20.28840012,0.205382313,23.74637737,5.255517069,141.9631643
0,Jun,Maroubra ,20.17944905,0.332733639,19.61493873,6.34361236,64.16603127
0,Jun,Maroubra ,20.08606241,0.418533513,17.35153232,6.477511245,9.604330624
0,Jun,Maroubra ,19.96932911,0.487715286,14.38406606,6.121027136,314.6207916
0,Jun,Maroubra ,20.03936909,0.413773481,20.37303964,6.178198265,195.8259711
0,Jun,Maroubra ,20.15610239,0.333823113,23.7763435,9.093750373,166.8910107
0,Jun,Maroubra ,20.70864,0.299699221,21.12966675,2.423564669,215.0903711
0,Jun,Maroubra ,20.45960896,0.232467121,15.22213323,5.341043938,328.8637674
0,Jun,Maroubra ,20.2806179,0.180604609,14.08320721,6.532410895,293.494012
0,Jun,Maroubra ,20.29618234,0.197752641,12.74939633,7.206146673,313.2354701
0,Jun,Maroubra ,19.96154689,0.063877799,351.4827699,8.443646488,292.2936292
0,Jun,Maroubra ,19.95376467,0.098109295,221.9739649,10.99238863,247.4020619
0,Jun,Maroubra ,19.72029807,0.373351026,193.8090608,16.42127051,203.6197526
0,Jun,Maroubra ,19.77477361,0.316032243,185.9308122,11.92235317,170.5078448
0,Jun,Maroubra ,19.47126703,0.032395653,137.29061,6.79384536,178.1658434
0,Jun,Maroubra ,19.41679149,0.051319213,26.1079137,2.481772883,228.6585415
0,Jun,Maroubra ,19.0276805,0.14791689,20.15480145,6.335207478,202.3481083
0,Jun,Maroubra ,18.94207608,0.041908259,187.953082,3.562422426,208.822721
0,Jun,Maroubra ,19.05102716,0.120507929,23.90355788,0.901622901,194.2971331
0,Jun,Maroubra ,18.9887694,0.224498852,17.64675051,3.347168756,38.77815903
0,Jun,Maroubra ,18.7942139,0.190435743,12.58856341,3.930068227,300.5242555
0,Jun,Maroubra ,18.73973836,0.404763575,15.34605228,5.326362664,301.5763039
0,Jul,Maroubra ,18.66969838,0.453346988,17.59332131,5.482583261,258.5619728
0,Jul,Maroubra ,18.55296508,0.415511047,19.92558066,4.283155032,149.8335603
0,Jul,Maroubra ,18.61522284,0.641006402,18.48670651,2.555687426,170.7056438
0,Jul,Maroubra ,18.76308502,0.797542141,18.44881518,1.545704545,258.9267083
0,Jul,Maroubra ,19.12884936,0.781442272,19.41148686,5.467921099,355.6023411
0,Jul,Maroubra ,19.12884936,0.726996761,17.49176841,8.25619449,0.885574015
0,Jul,Maroubra ,19.23780044,0.58692521,17.6152822,6.188720857,284.5742162
0,Jul,Maroubra ,19.3000582,0.493136147,16.53961799,10.72137385,265.0254368
0,Jul,Maroubra ,19.20667156,0.377787715,16.81007623,11.31865629,254.1444343
0,Jul,Maroubra ,19.13663158,0.304667061,21.63088684,7.145506026,205.8413044
0,Jul,Maroubra ,19.08993826,0.453117653,18.862066,1.244838655,236.0439836
0,Jul,Maroubra ,18.77086724,0.512477021,17.21561455,2.721899243,357.889048
0,Jul,Maroubra ,18.61522284,0.382966438,17.00537861,5.984719068,266.1701702
0,Jul,Maroubra ,18.54518286,0.351207054,17.91538056,8.694064629,239.3290994
0,Jul,Maroubra ,18.57631174,0.55259448,15.24124227,4.223621962,238.8484289
0,Jul,Maroubra ,18.45957845,0.44472914,18.98202731,4.385373753,283.1986335
0,Jul,Maroubra ,18.49070732,0.413634011,18.54189369,6.141424117,294.5273986
0,Jul,Maroubra ,18.25724073,0.466613938,14.2361962,5.222870348,322.1904358
0,Jul,Maroubra ,18.04712079,0.381284778,17.2746866,3.045199916,304.2132711
0,Jul,Maroubra ,17.87591195,0.38282426,16.29674538,6.780054943,347.9843998
0,Jul,Maroubra ,17.58796982,0.251542508,8.582324579,10.74389515,262.4090275
0,Jul,Maroubra ,17.4634543,0.146598798,16.32222859,1.958641515,250.5050316
0,Jul,Maroubra ,17.4245432,0.123646674,19.46356814,4.037304389,352.6251556
0,Jul,Maroubra ,17.5412765,0.282312708,13.63064299,6.840754751,348.2708585
0,Jul,Maroubra ,17.41676098,0.206523965,12.37268881,4.849843732,318.2540435
0,Jul,Maroubra ,17.41676098,0.179085411,12.89947764,4.724780756,267.4253777
0,Jul,Maroubra ,17.51014762,0.158993233,17.07847165,1.55251639,277.9058406
0,Jul,Maroubra ,17.33115656,0.200804371,15.51478855,3.147446781,323.9360304
0,Jul,Maroubra ,17.28446324,0.206491266,12.72169114,6.242593811,10.23643618
0,Jul,Maroubra ,17.4245432,0.145750088,350.4785083,6.987480025,282.8012787
0,Jul,Maroubra ,17.22220548,0.034584353,344.1240535,4.938450374,275.9931915
0,Aug,Maroubra ,17.09768996,0.049692718,237.2859161,5.083252286,328.3415391
0,Aug,Maroubra ,17.19885882,0.022011442,225.0,1.905118791,230.6857957
0,Aug,Maroubra ,17.04321442,0.052993351,212.7748773,5.48725447,13.54491329
0,Aug,Maroubra ,17.0743433,0.103707715,214.8124535,4.289664484,267.3729568
0,Aug,Maroubra ,16.9186989,0.046928101,255.6926429,6.908749749,6.482098292
0,Aug,Maroubra ,16.74749007,0.082142426,277.257034,9.467513459,299.8406658
0,Aug,Maroubra ,16.74749007,0.071723692,255.9637565,7.801892973,282.6677893
0,Aug,Maroubra ,16.59962789,0.095832493,220.9971141,6.353733602,278.4256785
0,Aug,Maroubra ,16.48289459,0.06804738,203.8059435,3.103015387,5.779970039
0,Aug,Maroubra ,16.59184567,0.104072145,353.7711341,9.44668718,13.75467987
0,Aug,Maroubra ,16.50624125,0.151579019,349.9118302,4.842765112,302.4936413
0,Aug,Maroubra ,16.31946797,0.144832756,209.2656805,9.653639862,248.7094801
0,Aug,Maroubra ,16.59962789,0.110932998,204.0265066,6.991217538,256.7350391
0,Aug,Maroubra ,16.53737013,0.104418356,205.8161294,4.96203253,327.7236866
0,Aug,Maroubra ,16.38950795,0.081693894,231.674469,4.695462891,304.4127819
0,Aug,Maroubra ,16.77083672,0.052797021,197.4923245,5.844544455,236.9188741
0,Aug,Maroubra ,16.65410343,0.040809307,206.1818075,3.565645788,296.0129776
0,Aug,Maroubra ,16.51402347,0.048415862,303.6900675,8.639312712,273.1448627
0,Aug,Maroubra ,16.19495245,0.240438213,203.4086741,13.18848996,235.7466891
0,Aug,Maroubra ,16.04709027,0.236785285,197.2438914,7.661802214,236.2397171
0,Aug,Maroubra ,15.99261473,0.069368377,221.9684761,9.932371638,254.1763496
0,Aug,Maroubra ,15.75136592,0.116477601,190.7210963,5.135381836,191.985176
0,Aug,Maroubra ,15.65797928,0.044251839,46.39718103,1.677884307,103.6911573
0,Aug,Maroubra ,15.7824948,0.202009712,13.36442928,5.149714727,56.94880276
0,Aug,Maroubra ,15.58015708,0.174126752,354.5691887,4.271462892,7.285326263
0,Aug,Maroubra ,15.50233488,0.02207904,49.48460601,4.402340476,215.2224793
0,Aug,Maroubra ,15.30777938,0.202888419,185.2646539,10.63053943,187.3043317
0,Aug,Maroubra ,16.05487249,0.03715746,165.7354877,5.614291172,214.0623043
0,Aug,Maroubra ,16.19495245,0.090534587,19.29004622,5.695582347,211.4152842
0,Aug,Maroubra ,16.40507239,0.109289079,15.54980417,3.635787173,27.44603169
0,Sep,Maroubra ,16.21051689,0.25032955,5.105892454,5.861636138,328.4425261
0,Sep,Maroubra ,16.58406345,0.144808639,10.19684324,6.725969403,233.9620252
1,Sep,Maroubra ,16.57628123,0.041058455,78.85711014,7.763822855,175.5946617
0,Sep,Maroubra ,16.13269469,0.060117591,48.70462744,5.782761421,142.0695729
1,Sep,Maroubra ,16.37394351,0.245716647,15.19270502,4.751672997,111.8130716
0,Sep,Maroubra ,16.63075677,0.296904319,8.571535154,2.866803117,41.53844987
1,Sep,Maroubra ,16.59184567,0.463213974,7.153109399,7.976403298,15.84904011
1,Sep,Maroubra ,17.01208554,0.28636251,22.95805549,1.312604628,110.3764352
1,Sep,Maroubra ,17.20664104,0.191312111,20.54534773,5.729699312,217.6511553
0,Sep,Maroubra ,16.93426334,0.08931032,12.23150092,5.624302046,236.4534108
0,Sep,Maroubra ,17.0743433,0.168148402,15.47401269,1.121332667,105.2142723
1,Sep,Maroubra ,17.10547218,0.269256976,358.5711499,9.62265008,19.15576663
1,Sep,Maroubra ,17.3078099,0.34554851,5.524290618,0.671615038,69.45695586
0,Sep,Maroubra ,17.75917865,0.253079604,17.47355382,2.742985266,192.5848586
0,Sep,Maroubra ,17.88369417,0.362980177,5.935882835,6.530868527,18.5902803
0,Sep,Maroubra ,17.89147639,0.230303155,4.788862677,5.438894821,256.402898
0,Sep,Maroubra ,18.00042747,0.153080065,29.63153668,6.321739024,185.5908186
0,Sep,Maroubra ,18.01599191,0.231161341,14.29309122,6.126740569,12.43239251
0,Sep,Maroubra ,17.93816971,0.417758712,12.96010694,8.398798139,14.24306321
0,Sep,Maroubra ,18.07824967,0.15625149,17.97489377,5.249257192,194.0982892
0,Sep,Maroubra ,18.00042747,0.100085823,30.00492087,3.79726882,198.0994536
0,Sep,Maroubra ,18.14828965,0.234053093,21.81528256,3.179401957,12.70442056
1,Sep,Maroubra ,18.03933857,0.244191179,14.40095857,0.820012759,301.4942578
0,Sep,Maroubra ,17.93038749,0.106160994,77.04241991,9.710503637,173.7259853
1,Sep,Maroubra ,17.82921863,0.248925733,28.32454377,5.350817948,157.1162988
0,Sep,Maroubra ,17.80587197,0.338976161,17.55404669,2.26127156,45.09331552
0,Sep,Maroubra ,17.82921863,0.277754318,18.11642102,0.440381446,357.9666843
0,Sep,Maroubra ,18.40510291,0.379957526,9.197521204,7.557295817,12.9228445
0,Sep,Maroubra ,18.26502295,0.392218417,10.89899772,1.00545587,319.2553499
0,Sep,Maroubra ,18.33506293,0.112348329,49.51687562,9.200949538,185.9703849
0,Oct,Maroubra ,19.13663158,0.194793456,25.52123516,2.339204577,166.3814583
0,Oct,Maroubra ,19.08993826,0.286878047,16.56496662,5.815254315,19.14897907
0,Oct,Maroubra ,18.72417392,0.297301194,13.05192578,8.447789227,20.99946855
0,Oct,Maroubra ,19.24558266,0.2741821,18.69712409,2.362336961,92.14797991
0,Oct,Maroubra ,19.23780044,0.20600559,52.70569693,10.81251639,167.1486366
0,Oct,Maroubra ,18.97320496,0.16251357,134.1630694,12.68934956,162.8479944
0,Oct,Maroubra ,19.19888934,0.183520057,174.9435914,12.05076999,203.4904198
0,Oct,Maroubra ,19.28449376,0.032763009,80.88864296,6.60897854,212.9136052
0,Oct,Maroubra ,19.30784042,0.201345389,13.32008352,2.454618956,126.1092839
1,Oct,Maroubra ,19.25336488,0.095310141,121.2469294,10.79023189,153.2803464
0,Oct,Maroubra ,19.05880938,0.071204987,54.94762612,7.240872422,134.4025835
0,Oct,Maroubra ,19.19110712,0.23505692,19.72888399,6.048728867,98.77898254
0,Oct,Maroubra ,19.08993826,0.210443214,15.64864751,8.05422578,67.82189898
0,Oct,Maroubra ,18.91872942,0.312572713,9.554289672,8.344610798,62.04741924
1,Oct,Maroubra ,18.93429386,0.444023337,9.494692701,9.73624922,41.77989652
0,Oct,Maroubra ,18.78643168,0.402737958,5.304492015,9.201882613,32.48922489
0,Oct,Maroubra ,18.68526282,0.357531339,358.2879971,8.981991777,24.05694314
0,Oct,Maroubra ,18.62300506,0.113563716,334.192421,7.961857892,21.06711151
0,Oct,Maroubra ,18.73973836,0.117424898,344.6273383,7.344769894,23.5747062
0,Oct,Maroubra ,18.35840959,0.077889789,130.8691438,4.682782819,166.7056581
1,Oct,Maroubra ,18.47514288,0.014626615,246.6444351,4.661083151,30.76337447
0,Oct,Maroubra ,18.36619181,0.015259255,90.0,1.365887899,126.9791364
0,Oct,Maroubra ,19.56465367,0.140579067,63.71308149,6.745200378,169.0501408
0,Oct,Maroubra ,19.53352479,0.043807617,44.71775706,0.632946445,91.17875917
0,Oct,Maroubra ,19.35453373,0.107719963,80.37755959,4.273614638,161.6920192
0,Oct,Maroubra ,20.23392458,0.236068118,35.21047371,3.149022522,117.5610306
0,Oct,Maroubra ,19.79033805,0.122159841,34.72231222,2.957538337,148.6122867
0,Oct,Maroubra ,19.72029807,0.185883779,20.36887674,2.735072456,41.17822722
0,Oct,Maroubra ,19.40122705,0.228604619,3.061029799,2.784604377,26.61297737
0,Nov,Maroubra ,19.59578255,0.24630914,30.69590741,3.744549216,135.1549673
0,Nov,Maroubra ,19.69695141,0.298063519,356.6542088,6.353237263,10.66510006
0,Nov,Maroubra ,21.07440433,0.323405496,353.552334,6.41514576,351.4439329
0,Nov,Maroubra ,21.72032859,0.303023135,21.94071071,4.619828549,113.8919842
0,Nov,Maroubra ,21.54911975,0.203895849,355.4500147,6.483557747,19.90151106
0,Nov,Maroubra ,21.30008871,0.197873882,358.0555198,6.383956435,14.20346788
0,Nov,Maroubra ,21.08218655,0.191936921,356.9010247,4.753924082,22.4629336
0,Nov,Maroubra ,21.21448429,0.084178547,139.2635209,7.860427614,213.8771292
0,Nov,Maroubra ,19.97711133,0.130642036,178.9291755,4.050786482,180.0920857
0,Nov,Maroubra ,19.84481359,0.138123146,346.4550266,4.429533827,24.31989891
0,Nov,Maroubra ,19.84481359,0.01543223,65.46227152,1.903523369,126.1800926
0,Nov,Maroubra ,19.59578255,0.082091954,8.551830234,3.498130178,72.6981376
0,Nov,Maroubra ,19.58800033,0.206520131,355.9324804,6.034201594,30.08378766
1,Nov,Maroubra ,19.60356477,0.35639622,352.5707073,9.426700614,26.12617437
0,Nov,Maroubra ,19.90707135,0.153232096,352.6768271,2.178631732,15.9218774
0,Nov,Maroubra ,19.81368471,0.12527021,137.3695081,8.699382751,171.0621484
0,Nov,Maroubra ,19.72808029,0.049418316,45.25019832,3.171742437,175.3848129
0,Nov,Maroubra ,19.37009817,0.146204047,35.91306336,6.901042772,153.1352015
0,Nov,Maroubra ,19.37788039,0.156243443,16.45269703,3.643421822,107.8133192
1,Nov,Maroubra ,19.58021811,0.336855919,350.6144817,8.724888982,25.19975832
0,Nov,Maroubra ,19.44013815,0.153476549,316.3696803,6.468347935,348.386966
0,Nov,Maroubra ,18.9887694,0.10237493,261.7732775,11.9467406,286.4617842
0,Nov,Maroubra ,18.7942139,0.089729089,241.3428825,11.89373422,263.1402868
0,Nov,Maroubra ,18.90316498,0.154423055,186.2401556,4.389743148,229.5111511
0,Nov,Maroubra ,19.17554268,0.129644769,170.5155045,9.367114106,200.4628284
0,Nov,Maroubra ,20.19501348,0.060016028,111.476791,4.646472106,184.98365
0,Nov,Maroubra ,20.27283568,0.292527356,17.92457432,6.698699415,70.05400214
0,Nov,Maroubra ,20.14832017,0.165145747,95.08898255,13.93175141,169.2267239
0,Nov,Maroubra ,20.11719129,0.058412459,126.9297678,9.75255071,198.7373303
0,Dec,Maroubra ,20.31174678,0.266905783,4.393680732,6.506779844,20.97741893
0,Dec,Maroubra ,20.5529956,0.08148442,25.98923358,2.95516153,213.8441069
0,Dec,Maroubra ,20.6697289,0.075477031,26.15062239,0.619251176,329.55278
1,Dec,Maroubra ,20.73198666,0.069788031,78.39523764,5.812861241,129.9567513
0,Dec,Maroubra ,21.09775099,0.107530876,32.24669975,4.740906874,79.15607733
1,Dec,Maroubra ,20.89541328,0.290172132,5.128960516,7.56977241,28.64585462
1,Dec,Maroubra ,20.73976888,0.1975849,355.0379258,10.19315843,27.08221796
0,Dec,Maroubra ,20.77089776,0.139121898,3.521453377,5.953646295,42.66901788
0,Dec,Maroubra ,20.92654216,0.086278368,71.43687291,3.245971269,148.0823218
1,Dec,Maroubra ,20.85650218,0.025621011,77.61924307,3.208350243,126.683873
1,Dec,Maroubra ,20.77089776,0.082017039,345.3432489,6.659144163,38.63356351
0,Dec,Maroubra ,20.64638224,0.182629503,344.9884058,6.851432464,36.25793544
0,Dec,Maroubra ,21.68141749,0.252253712,4.510351439,3.51770868,53.15555206
1,Dec,Maroubra ,21.46351533,0.33412235,353.6020155,9.148565836,29.58608078
1,Dec,Maroubra ,21.22226651,0.298983126,349.4126787,9.048713247,24.37435651
0,Dec,Maroubra ,21.25339539,0.089957157,64.47815577,2.045100018,155.3930163
0,Dec,Maroubra ,21.36234647,0.130609594,95.49745009,6.313637743,155.6919769
0,Dec,Maroubra ,21.44795089,0.051008838,21.03751103,2.737714355,62.61840823
0,Dec,Maroubra ,21.93823074,0.106972056,93.10729238,4.278797397,162.8498408
0,Dec,Maroubra ,21.78258635,0.138392608,172.9063271,6.87665897,178.7414316
0,Dec,Maroubra ,21.50242643,0.237192439,168.6466945,10.2944725,182.6025622
0,Dec,Maroubra ,21.06662211,0.064757516,161.308887,2.61013184,158.1826676
1,Dec,Maroubra ,21.16779097,0.117911294,346.0716581,6.366198612,20.88522521
